Source,Target,Type,Weight
89139,131153,Undirected,2
76849,104362,Undirected,2
104362,320821,Undirected,2
36360,102914,Undirected,2
102914,320599,Undirected,2
133653,148796,Undirected,2
133653,264892,Undirected,2
148796,264892,Undirected,2
148796,322069,Undirected,2
53043,186484,Undirected,2
93260,255051,Undirected,5
187705,272854,Undirected,2
130971,183650,Undirected,2
19105,58125,Undirected,3
19105,169719,Undirected,2
19105,347251,Undirected,3
19105,391866,Undirected,3
58125,347251,Undirected,3
169719,347251,Undirected,2
169719,391866,Undirected,2
347251,391866,Undirected,3
241405,296873,Undirected,2
83562,190047,Undirected,2
214262,372374,Undirected,2
53364,144803,Undirected,2
144803,262486,Undirected,6
144803,366750,Undirected,2
170072,226383,Undirected,2
170072,262486,Undirected,3
185943,226383,Undirected,2
185943,262486,Undirected,2
181793,237323,Undirected,2
143451,361965,Undirected,2
143451,380484,Undirected,2
361965,380484,Undirected,2
20511,181522,Undirected,2
658,107967,Undirected,2
14074,107967,Undirected,2
33768,75581,Undirected,2
72814,353590,Undirected,7
107967,189604,Undirected,5
107967,387609,Undirected,2
163464,189604,Undirected,4
53364,212348,Undirected,2
53364,360041,Undirected,3
87115,212348,Undirected,3
212348,355129,Undirected,3
355129,360041,Undirected,2
82498,198793,Undirected,2
82498,270592,Undirected,2
198793,270592,Undirected,4
41359,118519,Undirected,2
11309,184801,Undirected,3
232416,321872,Undirected,2
232416,369861,Undirected,2
232416,385896,Undirected,3
321872,385896,Undirected,2
183215,265425,Undirected,2
56949,312539,Undirected,2
296745,334136,Undirected,2
50836,271178,Undirected,2
76970,161073,Undirected,2
76970,278534,Undirected,3
76970,281920,Undirected,2
76970,336674,Undirected,5
27167,39462,Undirected,2
27167,49462,Undirected,3
27167,281920,Undirected,2
27167,288793,Undirected,2
39462,383055,Undirected,2
49462,53364,Undirected,4
49462,301686,Undirected,2
53364,174366,Undirected,10
288793,301686,Undirected,5
2374,105560,Undirected,2
14074,210736,Undirected,2
14074,384555,Undirected,2
47424,105560,Undirected,4
47424,353590,Undirected,4
47424,384555,Undirected,2
53364,105560,Undirected,3
105560,296766,Undirected,3
210736,296766,Undirected,2
210736,353590,Undirected,2
210736,384555,Undirected,2
296766,353590,Undirected,4
296766,384555,Undirected,2
353590,384555,Undirected,2
14074,156543,Undirected,2
14074,267583,Undirected,2
159981,255658,Undirected,2
159981,384555,Undirected,2
187880,255658,Undirected,3
187880,353590,Undirected,2
255658,267583,Undirected,2
267583,296766,Undirected,2
267583,353590,Undirected,4
47424,88496,Undirected,6
72814,88496,Undirected,2
72814,105560,Undirected,2
88496,105560,Undirected,4
269310,336674,Undirected,2
49462,85934,Undirected,3
53364,187880,Undirected,3
53364,256964,Undirected,2
85934,256964,Undirected,2
256964,336674,Undirected,2
72550,159981,Undirected,2
107967,159981,Undirected,2
33768,212072,Undirected,3
73203,118260,Undirected,3
118260,214283,Undirected,9
169314,196643,Undirected,2
72814,144803,Undirected,2
69755,187880,Undirected,2
105560,187880,Undirected,4
187880,337116,Undirected,2
194500,337116,Undirected,2
76970,360041,Undirected,2
175011,314666,Undirected,2
107136,216367,Undirected,2
33768,307711,Undirected,3
33768,375749,Undirected,3
11715,296788,Undirected,2
296788,308403,Undirected,2
71025,230640,Undirected,2
273560,301611,Undirected,2
76849,106597,Undirected,2
76849,272859,Undirected,2
76849,294375,Undirected,2
106597,272859,Undirected,2
106597,294375,Undirected,2
106597,320821,Undirected,2
272859,294375,Undirected,2
272859,320821,Undirected,2
294375,320821,Undirected,2
43965,309315,Undirected,2
37934,303706,Undirected,2
27822,291918,Undirected,2
27822,317634,Undirected,2
53065,128321,Undirected,2
53065,185258,Undirected,2
53065,266176,Undirected,2
53065,291918,Undirected,2
53065,323149,Undirected,2
128321,185258,Undirected,2
128321,291918,Undirected,2
128321,323149,Undirected,2
185258,266176,Undirected,2
185258,291918,Undirected,2
185258,323149,Undirected,2
266176,291918,Undirected,2
266176,323149,Undirected,2
291918,323149,Undirected,2
2417,214262,Undirected,2
38041,191104,Undirected,2
27822,356175,Undirected,2
317634,345478,Undirected,2
71025,172875,Undirected,2
71025,200957,Undirected,3
90692,131008,Undirected,2
168092,221573,Undirected,3
168092,352700,Undirected,3
221573,254061,Undirected,3
221573,352700,Undirected,3
254061,352700,Undirected,3
127724,214262,Undirected,2
17910,33044,Undirected,2
17910,69516,Undirected,2
17910,283943,Undirected,2
17910,312264,Undirected,2
33044,69516,Undirected,2
33044,312264,Undirected,2
69516,312264,Undirected,2
283943,312264,Undirected,2
152982,235679,Undirected,2
152982,309378,Undirected,2
152982,365438,Undirected,4
235679,252482,Undirected,2
235679,309378,Undirected,2
235679,318399,Undirected,2
235679,365438,Undirected,2
309378,318399,Undirected,2
309378,365438,Undirected,2
89879,201442,Undirected,2
89879,335202,Undirected,2
295883,346354,Undirected,2
58125,166789,Undirected,2
88994,131301,Undirected,2
88994,166789,Undirected,2
88994,371359,Undirected,3
72785,148796,Undirected,2
197224,264892,Undirected,2
47813,76190,Undirected,2
47813,172977,Undirected,2
47813,187430,Undirected,2
47813,198793,Undirected,2
47813,270592,Undirected,2
76190,172977,Undirected,3
76190,187430,Undirected,3
76190,198793,Undirected,3
76190,270592,Undirected,3
76190,342816,Undirected,3
172977,187430,Undirected,3
172977,198793,Undirected,3
172977,270592,Undirected,4
172977,342816,Undirected,3
187430,270592,Undirected,3
187430,342816,Undirected,3
270592,342816,Undirected,4
104600,223707,Undirected,2
255692,371340,Undirected,2
95035,112519,Undirected,3
95035,370733,Undirected,3
112519,370733,Undirected,6
236540,370733,Undirected,5
266554,353583,Undirected,2
144029,349215,Undirected,2
117990,181492,Undirected,2
117990,199864,Undirected,2
117990,371359,Undirected,2
174985,181492,Undirected,2
174985,199864,Undirected,2
174985,228490,Undirected,2
181492,228490,Undirected,2
199864,228490,Undirected,2
228490,371359,Undirected,2
140538,246150,Undirected,2
125588,133433,Undirected,2
125588,263966,Undirected,2
96204,131305,Undirected,3
32303,33768,Undirected,2
209224,254308,Undirected,2
114790,160365,Undirected,2
114790,179049,Undirected,2
160365,179049,Undirected,2
69753,172526,Undirected,2
69753,233069,Undirected,5
69753,285070,Undirected,6
69753,341215,Undirected,4
172526,233069,Undirected,2
172526,285070,Undirected,2
172526,341215,Undirected,2
233069,285070,Undirected,6
285070,341215,Undirected,4
11715,144803,Undirected,3
131153,144803,Undirected,3
131153,170072,Undirected,2
131153,262486,Undirected,4
144803,176982,Undirected,2
176982,262486,Undirected,2
54160,208585,Undirected,3
14632,266571,Undirected,2
14632,365957,Undirected,2
71520,186521,Undirected,2
17778,215829,Undirected,2
17778,359843,Undirected,2
242637,323230,Undirected,2
49642,347152,Undirected,2
67496,127634,Undirected,2
127771,256964,Undirected,3
107654,271187,Undirected,2
85934,244028,Undirected,2
85934,378177,Undirected,2
221969,244028,Undirected,2
244028,257257,Undirected,2
288852,378177,Undirected,2
308493,382264,Undirected,2
127781,202622,Undirected,2
127781,262486,Undirected,2
144803,202622,Undirected,2
144803,344698,Undirected,2
144803,388627,Undirected,2
202622,388627,Undirected,2
262486,344698,Undirected,2
262486,388627,Undirected,2
344698,388627,Undirected,2
38194,114768,Undirected,2
346261,374021,Undirected,3
118519,299740,Undirected,2
214262,338884,Undirected,2
27683,229169,Undirected,2
72655,229169,Undirected,2
91215,229169,Undirected,2
165731,229169,Undirected,2
229169,231307,Undirected,2
229169,312199,Undirected,2
17778,33355,Undirected,2
19105,324728,Undirected,2
58125,324728,Undirected,2
324728,347251,Undirected,2
324728,391866,Undirected,2
30693,44247,Undirected,2
30693,247453,Undirected,2
34150,154058,Undirected,3
44247,247453,Undirected,2
18802,102379,Undirected,2
7038,342816,Undirected,2
184801,219848,Undirected,2
156631,179166,Undirected,2
156631,297560,Undirected,3
156631,332431,Undirected,2
179166,297560,Undirected,2
297560,332431,Undirected,2
35526,50835,Undirected,2
215910,242675,Undirected,2
33199,60464,Undirected,2
97433,258829,Undirected,2
182202,214765,Undirected,2
63132,303138,Undirected,2
290940,303138,Undirected,2
93215,356548,Undirected,2
134069,331664,Undirected,2
181600,261001,Undirected,2
181600,278192,Undirected,2
261001,323584,Undirected,2
36038,102519,Undirected,2
131153,181522,Undirected,2
131153,202622,Undirected,2
131153,344055,Undirected,2
144803,344055,Undirected,3
181522,202622,Undirected,2
262486,344055,Undirected,3
238216,375749,Undirected,2
42528,359099,Undirected,2
109296,356832,Undirected,2
131305,139556,Undirected,3
131305,368552,Undirected,2
139556,368552,Undirected,3
44134,50256,Undirected,2
44134,114710,Undirected,2
44134,322171,Undirected,3
114710,322171,Undirected,2
87299,104215,Undirected,2
87299,221969,Undirected,2
87299,332277,Undirected,2
104215,221969,Undirected,2
104215,332277,Undirected,2
127051,160508,Undirected,2
127051,332277,Undirected,2
221969,332277,Undirected,2
128029,146510,Undirected,2
47424,64602,Undirected,4
53364,255658,Undirected,3
64602,199655,Undirected,2
64602,255088,Undirected,3
167220,255088,Undirected,2
167220,296766,Undirected,2
255088,296766,Undirected,9
47424,174825,Undirected,2
47424,191298,Undirected,2
47424,277878,Undirected,2
53364,174825,Undirected,2
85934,174825,Undirected,2
85934,191298,Undirected,2
174825,191298,Undirected,2
174825,296766,Undirected,2
191298,296766,Undirected,2
14074,27167,Undirected,2
14074,255088,Undirected,2
49462,269532,Undirected,2
85934,255088,Undirected,2
269532,277878,Undirected,2
269532,281920,Undirected,2
47424,184432,Undirected,2
53364,184432,Undirected,2
64602,184432,Undirected,2
184432,255088,Undirected,3
184432,296766,Undirected,3
53364,161631,Undirected,2
3573,127269,Undirected,2
3573,213261,Undirected,2
46372,70274,Undirected,2
73008,241695,Undirected,2
84210,127269,Undirected,2
84210,213261,Undirected,2
127269,213261,Undirected,2
37241,284756,Undirected,2
37241,335199,Undirected,2
136459,262486,Undirected,2
136459,296447,Undirected,2
136459,366750,Undirected,2
52741,129953,Undirected,3
91485,324383,Undirected,2
172133,353655,Undirected,3
172133,368248,Undirected,3
172133,390678,Undirected,2
13308,237323,Undirected,2
44383,144289,Undirected,2
44383,188044,Undirected,2
44383,297673,Undirected,2
44383,346261,Undirected,3
44383,374021,Undirected,2
144289,346261,Undirected,2
188044,297673,Undirected,3
188044,346261,Undirected,2
188044,374021,Undirected,2
297673,374021,Undirected,2
79231,146752,Undirected,2
282887,332277,Undirected,2
332277,332431,Undirected,2
179074,229566,Undirected,2
195242,344698,Undirected,2
184246,225777,Undirected,2
261001,326112,Undirected,2
224224,371702,Undirected,2
296239,367834,Undirected,2
174178,388378,Undirected,2
194500,388378,Undirected,2
294879,388378,Undirected,2
64278,334401,Undirected,2
127781,181522,Undirected,2
51027,294879,Undirected,2
118260,194500,Undirected,2
190661,294879,Undirected,3
193486,294879,Undirected,2
90951,371578,Undirected,2
32071,71197,Undirected,2
32071,285343,Undirected,2
87876,251910,Undirected,2
112993,285343,Undirected,2
185474,300405,Undirected,2
239596,300405,Undirected,2
117581,195320,Undirected,2
118519,342816,Undirected,2
49476,51027,Undirected,2
49476,193486,Undirected,2
51027,193486,Undirected,2
172664,367506,Undirected,2
335121,367506,Undirected,2
316039,385041,Undirected,2
331126,366129,Undirected,3
272854,334401,Undirected,2
57122,72814,Undirected,2
38455,323796,Undirected,2
144345,323796,Undirected,2
26149,364127,Undirected,2
118564,282590,Undirected,2
282590,302304,Undirected,2
282590,314554,Undirected,4
282590,364127,Undirected,2
282590,364638,Undirected,2
302304,314554,Undirected,2
302304,364127,Undirected,4
314554,364127,Undirected,2
94008,184390,Undirected,2
94008,355084,Undirected,2
184390,355084,Undirected,2
185943,394590,Undirected,2
44185,114710,Undirected,2
22112,208643,Undirected,2
36429,189830,Undirected,2
36429,207716,Undirected,8
207716,249399,Undirected,2
152982,182609,Undirected,4
205297,241254,Undirected,2
205297,272854,Undirected,2
205297,315080,Undirected,2
241254,272854,Undirected,2
241254,315080,Undirected,2
272854,315080,Undirected,2
96169,302272,Undirected,2
186430,308396,Undirected,2
130150,265329,Undirected,2
85643,250792,Undirected,2
324511,345465,Undirected,2
144866,249533,Undirected,2
297560,332277,Undirected,2
29589,337306,Undirected,2
117627,260887,Undirected,2
39462,53698,Undirected,12
39462,199655,Undirected,3
39462,255088,Undirected,2
39462,300879,Undirected,4
53698,288793,Undirected,6
53698,300879,Undirected,4
73431,255088,Undirected,3
73431,296766,Undirected,2
73431,336674,Undirected,2
199655,288793,Undirected,4
199655,300879,Undirected,2
255088,336674,Undirected,4
288793,296766,Undirected,3
288793,300879,Undirected,5
300879,336674,Undirected,4
39462,110274,Undirected,2
39462,353590,Undirected,4
53698,85934,Undirected,6
53698,110274,Undirected,2
53698,267583,Undirected,10
53698,353590,Undirected,4
85934,267583,Undirected,4
85934,353590,Undirected,3
110274,288793,Undirected,2
110274,300879,Undirected,2
110274,336674,Undirected,2
199655,267583,Undirected,2
199655,353590,Undirected,2
267583,288793,Undirected,5
267583,300879,Undirected,3
288793,353590,Undirected,4
47424,166071,Undirected,2
47424,188829,Undirected,2
49462,53698,Undirected,2
53698,188829,Undirected,3
85934,342903,Undirected,3
166071,190587,Undirected,2
166071,342903,Undirected,2
188829,337116,Undirected,2
208220,274499,Undirected,2
39462,190587,Undirected,3
39462,211201,Undirected,2
53698,211201,Undirected,2
85934,211201,Undirected,2
190587,211201,Undirected,2
190587,267583,Undirected,2
211201,267583,Undirected,2
211201,336674,Undirected,2
211201,342903,Undirected,2
267583,342903,Undirected,3
114768,191619,Undirected,2
114768,300126,Undirected,2
36088,38087,Undirected,2
36088,282590,Undirected,3
36088,296595,Undirected,2
38087,256178,Undirected,2
38087,282590,Undirected,3
38087,296595,Undirected,3
257257,301307,Undirected,5
282887,301307,Undirected,4
301307,336674,Undirected,3
75581,305988,Undirected,2
53364,53698,Undirected,2
53698,281920,Undirected,4
267583,337116,Undirected,5
337116,353590,Undirected,2
342903,353590,Undirected,2
72814,76970,Undirected,10
72814,119210,Undirected,3
72814,212072,Undirected,3
76970,119210,Undirected,2
119210,163464,Undirected,3
119210,214283,Undirected,5
214283,378177,Undirected,3
69755,118260,Undirected,7
75581,118260,Undirected,6
118260,257257,Undirected,3
118260,387609,Undirected,2
307711,387609,Undirected,3
69755,284823,Undirected,2
75581,284823,Undirected,2
163464,284823,Undirected,2
212072,284823,Undirected,2
250271,284823,Undirected,2
257257,284823,Undirected,2
282887,284823,Undirected,2
53364,118260,Undirected,6
53364,122576,Undirected,3
53364,301307,Undirected,2
118260,282887,Undirected,2
